rec_id_hour,datetime,season_hour,year_hour,month_hour,hour,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,day_of_week,rec_id_day,season_day,year_day,month_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day
12333,2012-06-03,Spring,2012,Jun,1,0,Sunday,No,Clear,22.14,25.759999999999998,56.00000000000001,8.9981,21,100,121,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12334,2012-06-03,Spring,2012,Jun,2,0,Sunday,No,Clear,21.32,25.0,59.0,7.0015,22,67,89,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12335,2012-06-03,Spring,2012,Jun,3,0,Sunday,No,Clear,21.32,25.0,63.0,7.0015,16,34,50,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12336,2012-06-03,Spring,2012,Jun,4,0,Sunday,No,Clear,20.5,24.240000000000002,72.0,6.0032,1,12,13,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12337,2012-06-03,Spring,2012,Jun,5,0,Sunday,No,Clear,20.5,24.240000000000002,68.0,0.0,1,11,12,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12338,2012-06-03,Spring,2012,Jun,6,0,Sunday,No,Clear,18.86,22.725,82.0,7.0015,6,16,22,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12339,2012-06-03,Spring,2012,Jun,7,0,Sunday,No,Clear,20.5,24.240000000000002,68.0,7.0015,6,29,35,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12340,2012-06-03,Spring,2012,Jun,8,0,Sunday,No,Clear,22.14,25.759999999999998,60.0,6.0032,30,110,140,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12341,2012-06-03,Spring,2012,Jun,9,0,Sunday,No,Clear,24.599999999999998,31.06,46.0,12.998000000000001,70,230,300,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12342,2012-06-03,Spring,2012,Jun,10,0,Sunday,No,Clear,25.419999999999998,31.06,43.0,15.001299999999999,127,277,404,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12343,2012-06-03,Spring,2012,Jun,11,0,Sunday,No,Clear,26.240000000000002,31.06,41.0,16.997899999999998,199,312,511,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12344,2012-06-03,Spring,2012,Jun,12,0,Sunday,No,Clear,27.060000000000002,31.06,39.0,19.999499999999998,276,408,684,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12345,2012-06-03,Spring,2012,Jun,13,0,Sunday,No,Clear,27.880000000000003,31.819999999999997,36.0,19.0012,265,421,686,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12346,2012-06-03,Spring,2012,Jun,14,0,Sunday,No,Clear,27.880000000000003,31.819999999999997,36.0,22.0028,267,411,678,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12347,2012-06-03,Spring,2012,Jun,15,0,Sunday,No,Clear,28.7,31.819999999999997,34.0,0.0,236,408,644,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12348,2012-06-03,Spring,2012,Jun,16,0,Sunday,No,Clear,28.7,31.819999999999997,34.0,19.999499999999998,226,436,662,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12349,2012-06-03,Spring,2012,Jun,17,0,Sunday,No,Clear,28.7,31.819999999999997,34.0,16.997899999999998,192,386,578,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12350,2012-06-03,Spring,2012,Jun,18,0,Sunday,No,Clear,28.7,31.819999999999997,34.0,16.997899999999998,153,343,496,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12351,2012-06-03,Spring,2012,Jun,19,0,Sunday,No,Clear,27.880000000000003,31.819999999999997,34.0,19.0012,116,337,453,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12352,2012-06-03,Spring,2012,Jun,20,0,Sunday,No,Clear,27.060000000000002,31.06,39.0,12.998000000000001,84,230,314,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12353,2012-06-03,Spring,2012,Jun,21,0,Sunday,No,Clear,25.419999999999998,31.06,43.0,11.0014,66,180,246,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12354,2012-06-03,Spring,2012,Jun,22,0,Sunday,No,Clear,25.419999999999998,31.06,50.0,26.0027,61,165,226,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12355,2012-06-03,Spring,2012,Jun,23,0,Sunday,No,Clear,23.779999999999998,27.275,53.0,7.0015,26,82,108,Sunday,520,Spring,2012,Jun,0,Sunday,No,Clear,24.7025,28.75665,49.3333,12.333829,2494,5147,7641
12356,2012-06-04,Spring,2012,Jun,0,0,Monday,Yes,Clear,23.779999999999998,27.275,53.0,0.0,11,38,49,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12357,2012-06-04,Spring,2012,Jun,1,0,Monday,Yes,Light_RainSnow,22.96,26.515,60.0,11.0014,4,10,14,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12358,2012-06-04,Spring,2012,Jun,2,0,Monday,Yes,Clear,22.96,26.515,60.0,15.001299999999999,1,10,11,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12359,2012-06-04,Spring,2012,Jun,3,0,Monday,Yes,Misty,22.96,26.515,60.0,11.0014,0,5,5,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12360,2012-06-04,Spring,2012,Jun,4,0,Monday,Yes,Clear,22.14,25.759999999999998,64.0,6.0032,2,6,8,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12361,2012-06-04,Spring,2012,Jun,5,0,Monday,Yes,Clear,21.32,25.0,68.0,0.0,2,33,35,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12362,2012-06-04,Spring,2012,Jun,6,0,Monday,Yes,Clear,21.32,25.0,68.0,0.0,4,135,139,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12363,2012-06-04,Spring,2012,Jun,7,0,Monday,Yes,Clear,22.96,26.515,60.0,15.001299999999999,13,504,517,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12364,2012-06-04,Spring,2012,Jun,8,0,Monday,Yes,Clear,24.599999999999998,31.06,49.0,15.001299999999999,22,643,665,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12365,2012-06-04,Spring,2012,Jun,9,0,Monday,Yes,Clear,25.419999999999998,31.06,43.0,19.0012,38,244,282,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12366,2012-06-04,Spring,2012,Jun,10,0,Monday,Yes,Clear,26.240000000000002,31.06,41.0,31.0009,67,120,187,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12367,2012-06-04,Spring,2012,Jun,11,0,Monday,Yes,Clear,26.240000000000002,31.06,38.0,32.9975,71,168,239,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12368,2012-06-04,Spring,2012,Jun,12,0,Monday,Yes,Clear,26.240000000000002,31.06,41.0,30.002599999999997,62,220,282,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12369,2012-06-04,Spring,2012,Jun,13,0,Monday,Yes,Clear,26.240000000000002,31.06,41.0,23.9994,85,189,274,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12370,2012-06-04,Spring,2012,Jun,14,0,Monday,Yes,Clear,25.419999999999998,31.06,41.0,32.9975,84,186,270,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12371,2012-06-04,Spring,2012,Jun,15,0,Monday,Yes,Clear,27.060000000000002,31.06,39.0,19.999499999999998,77,215,292,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12372,2012-06-04,Spring,2012,Jun,16,0,Monday,Yes,Clear,27.060000000000002,31.06,39.0,31.0009,73,375,448,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12373,2012-06-04,Spring,2012,Jun,17,0,Monday,Yes,Clear,26.240000000000002,31.06,38.0,30.002599999999997,101,733,834,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12374,2012-06-04,Spring,2012,Jun,18,0,Monday,Yes,Clear,26.240000000000002,31.06,38.0,26.0027,103,719,822,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12375,2012-06-04,Spring,2012,Jun,19,0,Monday,Yes,Clear,25.419999999999998,31.06,38.0,27.999299999999998,91,554,645,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12376,2012-06-04,Spring,2012,Jun,20,0,Monday,Yes,Clear,24.599999999999998,31.06,40.0,23.9994,71,390,461,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12377,2012-06-04,Spring,2012,Jun,21,0,Monday,Yes,Clear,23.779999999999998,27.275,49.0,16.997899999999998,40,225,265,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12378,2012-06-04,Spring,2012,Jun,22,0,Monday,Yes,Clear,22.96,26.515,52.0,19.0012,41,127,168,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12379,2012-06-04,Spring,2012,Jun,23,0,Monday,Yes,Clear,23.779999999999998,27.275,49.0,19.999499999999998,8,78,86,Monday,521,Spring,2012,Jun,0,Monday,Yes,Clear,24.497500000000002,28.91415,48.7083,19.083811,1071,5927,6998
12380,2012-06-05,Spring,2012,Jun,0,0,Tuesday,Yes,Clear,22.14,25.759999999999998,68.0,27.999299999999998,6,28,34,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12381,2012-06-05,Spring,2012,Jun,1,0,Tuesday,Yes,Misty,21.32,25.0,77.0,22.0028,2,18,20,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12382,2012-06-05,Spring,2012,Jun,2,0,Tuesday,Yes,Light_RainSnow,21.32,25.0,72.0,19.999499999999998,0,8,8,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12383,2012-06-05,Spring,2012,Jun,3,0,Tuesday,Yes,Light_RainSnow,20.5,24.240000000000002,82.0,12.998000000000001,0,5,5,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12384,2012-06-05,Spring,2012,Jun,4,0,Tuesday,Yes,Light_RainSnow,20.5,24.240000000000002,82.0,12.998000000000001,1,4,5,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12385,2012-06-05,Spring,2012,Jun,5,0,Tuesday,Yes,Light_RainSnow,19.68,23.485,82.0,11.0014,1,35,36,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12386,2012-06-05,Spring,2012,Jun,6,0,Tuesday,Yes,Clear,19.68,23.485,82.0,16.997899999999998,7,177,184,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12387,2012-06-05,Spring,2012,Jun,7,0,Tuesday,Yes,Clear,19.68,23.485,77.0,19.999499999999998,29,540,569,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12388,2012-06-05,Spring,2012,Jun,8,0,Tuesday,Yes,Misty,19.68,23.485,77.0,15.001299999999999,30,680,710,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12389,2012-06-05,Spring,2012,Jun,9,0,Tuesday,Yes,Misty,21.32,25.0,72.0,16.997899999999998,50,285,335,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12390,2012-06-05,Spring,2012,Jun,10,0,Tuesday,Yes,Misty,21.32,25.0,63.0,19.999499999999998,58,118,176,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12391,2012-06-05,Spring,2012,Jun,11,0,Tuesday,Yes,Misty,22.96,26.515,56.00000000000001,12.998000000000001,65,162,227,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12392,2012-06-05,Spring,2012,Jun,12,0,Tuesday,Yes,Misty,22.14,25.759999999999998,56.00000000000001,15.001299999999999,45,202,247,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12393,2012-06-05,Spring,2012,Jun,13,0,Tuesday,Yes,Misty,24.599999999999998,31.06,46.0,11.0014,66,201,267,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12394,2012-06-05,Spring,2012,Jun,14,0,Tuesday,Yes,Misty,23.779999999999998,27.275,46.0,11.0014,82,194,276,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12395,2012-06-05,Spring,2012,Jun,15,0,Tuesday,Yes,Misty,23.779999999999998,27.275,46.0,8.9981,54,218,272,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12396,2012-06-05,Spring,2012,Jun,16,0,Tuesday,Yes,Clear,24.599999999999998,31.06,43.0,12.998000000000001,91,382,473,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12397,2012-06-05,Spring,2012,Jun,17,0,Tuesday,Yes,Clear,24.599999999999998,31.06,43.0,0.0,86,764,850,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12398,2012-06-05,Spring,2012,Jun,18,0,Tuesday,Yes,Clear,24.599999999999998,31.06,43.0,12.998000000000001,111,679,790,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12399,2012-06-05,Spring,2012,Jun,19,0,Tuesday,Yes,Clear,23.779999999999998,27.275,46.0,16.997899999999998,68,445,513,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12400,2012-06-05,Spring,2012,Jun,20,0,Tuesday,Yes,Clear,22.96,26.515,49.0,15.001299999999999,44,371,415,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12401,2012-06-05,Spring,2012,Jun,21,0,Tuesday,Yes,Clear,22.14,25.759999999999998,56.00000000000001,11.0014,30,253,283,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12402,2012-06-05,Spring,2012,Jun,22,0,Tuesday,Yes,Clear,22.96,26.515,52.0,7.0015,22,171,193,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12403,2012-06-05,Spring,2012,Jun,23,0,Tuesday,Yes,Clear,22.14,25.759999999999998,56.00000000000001,6.0032,20,93,113,Tuesday,522,Spring,2012,Jun,0,Tuesday,Yes,Misty,22.174153,26.294600000000003,61.3333,14.041525,968,6033,7001
12404,2012-06-06,Spring,2012,Jun,0,0,Wednesday,Yes,Clear,21.32,25.0,59.0,6.0032,3,46,49,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12405,2012-06-06,Spring,2012,Jun,1,0,Wednesday,Yes,Clear,21.32,25.0,68.0,0.0,6,21,27,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12406,2012-06-06,Spring,2012,Jun,2,0,Wednesday,Yes,Clear,20.5,24.240000000000002,68.0,0.0,4,7,11,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12407,2012-06-06,Spring,2012,Jun,3,0,Wednesday,Yes,Clear,18.86,22.725,82.0,0.0,0,8,8,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12408,2012-06-06,Spring,2012,Jun,4,0,Wednesday,Yes,Clear,18.86,22.725,82.0,7.0015,3,7,10,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12409,2012-06-06,Spring,2012,Jun,5,0,Wednesday,Yes,Clear,19.68,23.485,77.0,0.0,1,37,38,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12410,2012-06-06,Spring,2012,Jun,6,0,Wednesday,Yes,Clear,19.68,23.485,77.0,0.0,7,165,172,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12411,2012-06-06,Spring,2012,Jun,7,0,Wednesday,Yes,Clear,20.5,24.240000000000002,72.0,0.0,16,531,547,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12412,2012-06-06,Spring,2012,Jun,8,0,Wednesday,Yes,Clear,22.14,25.759999999999998,68.0,0.0,31,637,668,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12413,2012-06-06,Spring,2012,Jun,9,0,Wednesday,Yes,Clear,22.96,26.515,60.0,6.0032,35,268,303,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12414,2012-06-06,Spring,2012,Jun,10,0,Wednesday,Yes,Clear,24.599999999999998,31.06,46.0,6.0032,55,148,203,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12415,2012-06-06,Spring,2012,Jun,11,0,Wednesday,Yes,Clear,25.419999999999998,31.06,43.0,6.0032,65,161,226,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12416,2012-06-06,Spring,2012,Jun,12,0,Wednesday,Yes,Clear,25.419999999999998,31.06,38.0,0.0,80,235,315,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12417,2012-06-06,Spring,2012,Jun,13,0,Wednesday,Yes,Clear,25.419999999999998,31.06,41.0,6.0032,73,230,303,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12418,2012-06-06,Spring,2012,Jun,14,0,Wednesday,Yes,Clear,26.240000000000002,31.06,38.0,0.0,111,191,302,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12419,2012-06-06,Spring,2012,Jun,15,0,Wednesday,Yes,Clear,26.240000000000002,31.06,38.0,0.0,75,225,300,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12420,2012-06-06,Spring,2012,Jun,16,0,Wednesday,Yes,Clear,26.240000000000002,31.06,41.0,8.9981,107,345,452,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12421,2012-06-06,Spring,2012,Jun,17,0,Wednesday,Yes,Clear,25.419999999999998,31.06,43.0,8.9981,72,652,724,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12422,2012-06-06,Spring,2012,Jun,18,0,Wednesday,Yes,Light_RainSnow,24.599999999999998,31.06,53.0,12.998000000000001,94,688,782,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12423,2012-06-06,Spring,2012,Jun,19,0,Wednesday,Yes,Clear,22.96,26.515,73.0,19.999499999999998,52,486,538,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12424,2012-06-06,Spring,2012,Jun,20,0,Wednesday,Yes,Clear,22.14,25.759999999999998,73.0,19.0012,59,349,408,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12425,2012-06-06,Spring,2012,Jun,21,0,Wednesday,Yes,Clear,22.14,25.759999999999998,73.0,11.0014,38,260,298,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12426,2012-06-06,Spring,2012,Jun,22,0,Wednesday,Yes,Clear,21.32,25.0,77.0,6.0032,27,221,248,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12427,2012-06-06,Spring,2012,Jun,23,0,Wednesday,Yes,Clear,21.32,25.0,77.0,0.0,13,110,123,Wednesday,523,Spring,2012,Jun,0,Wednesday,Yes,Clear,22.720847,27.1146,61.12499999999999,5.167375,1027,6028,7055
12428,2012-06-07,Spring,2012,Jun,0,0,Thursday,Yes,Clear,21.32,25.0,77.0,8.9981,9,50,59,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12429,2012-06-07,Spring,2012,Jun,1,0,Thursday,Yes,Clear,21.32,25.0,77.0,11.0014,5,17,22,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12430,2012-06-07,Spring,2012,Jun,2,0,Thursday,Yes,Clear,21.32,25.0,77.0,6.0032,0,12,12,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12431,2012-06-07,Spring,2012,Jun,3,0,Thursday,Yes,Clear,20.5,24.240000000000002,77.0,7.0015,0,5,5,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12432,2012-06-07,Spring,2012,Jun,4,0,Thursday,Yes,Clear,18.86,22.725,88.0,7.0015,0,6,6,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12433,2012-06-07,Spring,2012,Jun,5,0,Thursday,Yes,Clear,19.68,23.485,82.0,6.0032,0,34,34,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12434,2012-06-07,Spring,2012,Jun,6,0,Thursday,Yes,Clear,18.86,22.725,88.0,7.0015,5,165,170,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12435,2012-06-07,Spring,2012,Jun,7,0,Thursday,Yes,Clear,20.5,24.240000000000002,82.0,11.0014,20,506,526,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12436,2012-06-07,Spring,2012,Jun,8,0,Thursday,Yes,Clear,21.32,25.0,77.0,0.0,20,661,681,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12437,2012-06-07,Spring,2012,Jun,9,0,Thursday,Yes,Clear,23.779999999999998,27.275,68.0,0.0,37,300,337,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12438,2012-06-07,Spring,2012,Jun,10,0,Thursday,Yes,Clear,24.599999999999998,30.305,64.0,6.0032,56,154,210,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
12439,2012-06-07,Spring,2012,Jun,11,0,Thursday,Yes,Clear,27.060000000000002,31.06,47.0,15.001299999999999,67,170,237,Thursday,524,Spring,2012,Jun,0,Thursday,Yes,Clear,24.7025,28.4721,56.7083,10.542449999999999,1038,6456,7494
